
Human Three, 8, Daily Companion Morning, 2016-02-11_10-18-56 

State Time Stamp, State Date Time, FSM State, FSM State Name, Robot Emotion, Observable Expression, Drive Statuses 
1455204393.61, 2016-02-11_10-26-33, 7, meal1IfSuggested, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455204393.62, 2016-02-11_10-26-33, 15, checkEdgeSafety1, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455204405.7, 2016-02-11_10-26-45, 16, meal2CheckinLunch, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455204427.34, 2016-02-11_10-27-07, 17, meal2CheckinYesAte, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0]
1455204454.04, 2016-02-11_10-27-34, 18, meal2CheckinYesAteGood, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0]
1455204456.81, 2016-02-11_10-27-36, 25, meal3CheckinDinner, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0]
1455204474.23, 2016-02-11_10-27-54, 34, meal3CheckinNoHad, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0]
1455204482.61, 2016-02-11_10-28-02, 35, checkEdgeSafety2, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0]
1455204494.29, 2016-02-11_10-28-14, 36, exerciseCheckin, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0]
1455204517.66, 2016-02-11_10-28-37, 37, exerciseCheckinYesDid, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 2.0]
1455204540.06, 2016-02-11_10-29-00, 40, exerciseCheckinYesDidEasyDiff, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 2.0]
1455204549.21, 2016-02-11_10-29-09, 48, dayEndEnd, 1, 1, [2.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 2.0]
Human Three, 8, Daily Companion End of Day, 2016-02-11_10-30-55 

State Time Stamp, State Date Time, FSM State, FSM State Name, Robot Emotion, Observable Expression, Drive Statuses 

1455204660.07, 2016-02-11_10-31-00, 1, dayEndIntro, 0, 0, [0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455204690.76, 2016-02-11_10-31-30, 2, dayEndGood, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455204693.78, 2016-02-11_10-31-33, 4, askWeekend, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455204720.2, 2016-02-11_10-32-00, 5, askWeekendYes, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455204723.26, 2016-02-11_10-32-03, 7, meal1IfSuggested, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455204723.27, 2016-02-11_10-32-03, 15, checkEdgeSafety1, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455204734.5, 2016-02-11_10-32-14, 16, meal2CheckinLunch, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455204757.76, 2016-02-11_10-32-37, 17, meal2CheckinYesAte, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0]
1455204779.25, 2016-02-11_10-32-59, 18, meal2CheckinYesAteGood, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0]
1455204782.0, 2016-02-11_10-33-02, 25, meal3CheckinDinner, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0]
1455204798.84, 2016-02-11_10-33-18, 34, meal3CheckinNoHad, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0]
1455204807.2, 2016-02-11_10-33-27, 35, checkEdgeSafety2, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0]
1455204818.17, 2016-02-11_10-33-38, 36, exerciseCheckin, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0]
1455204837.3, 2016-02-11_10-33-57, 41, exerciseCheckinNoDid, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0]
1455204857.38, 2016-02-11_10-34-17, 44, exerciseCheckinNoDidNoComp, 3, 8, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 3.0]
1455204880.55, 2016-02-11_10-34-40, 46, exerciseCheckinNoDidNoCompDidntWant, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 3.0]
1455204892.35, 2016-02-11_10-34-52, 48, dayEndEnd, 1, 6, [2.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 3.0]
