
Human, 6, Daily Companion Morning, 2016-02-09_10-19-32 

State Time Stamp, State Date Time, FSM State, FSM State Name, Robot Emotion, Observable Expression, Drive Statuses 
1455034552.99, 2016-02-09_11-15-52, 30, meal3CheckinNoAte, 1, 1, [1.0 1.0 1.0 3.0 2.0 0.0 0.0]
1455034645.49, 2016-02-09_11-17-25, 32, meal3CheckinNoAteDontknowComp, 1, 6, [1.0 1.0 1.0 3.0 2.0 3.0 0.0]
1455034651.88, 2016-02-09_11-17-31, 35, checkEdgeSafety2, 1, 6, [1.0 1.0 1.0 3.0 2.0 3.0 0.0]
1455034662.69, 2016-02-09_11-17-42, 36, exerciseCheckin, 1, 6, [1.0 1.0 1.0 3.0 2.0 3.0 0.0]
1455034686.04, 2016-02-09_11-18-06, 41, exerciseCheckinNoDid, 1, 1, [1.0 1.0 1.0 3.0 2.0 3.0 0.0]
1455034707.08, 2016-02-09_11-18-27, 50, reactionScaredPickedUp, 5, 10, [1.0 1.0 1.0 3.0 2.0 3.0 0.0]
1455034715.74, 2016-02-09_11-18-35, 41, exerciseCheckinNoDid, 5, 10, [1.0 1.0 1.0 3.0 2.0 3.0 0.0]
1455034786.39, 2016-02-09_11-19-46, 44, exerciseCheckinNoDidNoComp, 1, 1, [1.0 1.0 1.0 3.0 2.0 3.0 3.0]
1455034805.83, 2016-02-09_11-20-05, 46, exerciseCheckinNoDidNoCompDidntWant, 1, 1, [1.0 1.0 1.0 3.0 2.0 3.0 3.0]
1455034817.93, 2016-02-09_11-20-17, 48, dayEndEnd, 1, 1, [2.0 3.0 3.0 3.0 2.0 3.0 3.0]
Human, 6, Daily Companion Morning, 2016-02-09_17-18-28 

State Time Stamp, State Date Time, FSM State, FSM State Name, Robot Emotion, Observable Expression, Drive Statuses 

1455056311.94, 2016-02-09_17-18-31, 1, morningIntro, 0, 0, [0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056606.95, 2016-02-09_17-23-26, 2, morningGood, 0, 5, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056610.26, 2016-02-09_17-23-30, 4, askWeather, 0, 5, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056640.55, 2016-02-09_17-24-00, 5, askWeatherGood, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056642.87, 2016-02-09_17-24-02, 15, checkEdgeSafety1, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056651.02, 2016-02-09_17-24-11, 16, askBreakfast, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056686.11, 2016-02-09_17-24-46, 18, askDietGluten, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056731.69, 2016-02-09_17-25-31, 19, askDietGlutenYesEat, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056733.4, 2016-02-09_17-25-33, 21, meal1DecideBreakfast, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056738.82, 2016-02-09_17-25-38, 22, askDietPoultry, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056760.99, 2016-02-09_17-26-00, 24, askDietPoultryNoEat, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056763.1, 2016-02-09_17-26-03, 25, meal2DecideLunch, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056772.64, 2016-02-09_17-26-12, 26, mealFeedbackLunch, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056800.69, 2016-02-09_17-26-40, 28, meal2FeedbackNoDelici, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056803.0, 2016-02-09_17-26-43, 25, meal2DecideLunch, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056812.34, 2016-02-09_17-26-52, 26, mealFeedbackLunch, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056897.69, 2016-02-09_17-28-17, 27, meal2FeedbackYesDelici, 1, 6, [1.0 1.0 1.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455056900.61, 2016-02-09_17-28-20, 30, askDietFish, 1, 6, [1.0 1.0 1.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057401.93, 2016-02-09_17-36-41, 32, askDietFishNoEat, 3, 3, [1.0 1.0 1.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057404.45, 2016-02-09_17-36-44, 33, checkEdgeSafety2, 3, 3, [1.0 1.0 1.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057412.62, 2016-02-09_17-36-52, 34, meal3DecideDinner, 3, 3, [1.0 1.0 1.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057420.75, 2016-02-09_17-37-00, 35, meal3FeedbackDinner, 3, 3, [1.0 1.0 1.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057447.71, 2016-02-09_17-37-27, 36, meal3FeedbackYesGood, 3, 8, [1.0 1.0 1.0 0.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0]
1455057450.03, 2016-02-09_17-37-30, 39, exerciseDecide, 3, 8, [1.0 1.0 1.0 0.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0]
1455057451.33, 2016-02-09_17-37-31, 40, exerciseWeatherGood, 3, 8, [1.0 1.0 1.0 0.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0]
1455057456.95, 2016-02-09_17-37-36, 42, exerciseFeedback, 3, 8, [1.0 1.0 1.0 0.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0]
1455057482.21, 2016-02-09_17-38-02, 45, exerciseFeedbackEasy, 1, 1, [1.0 1.0 1.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0]
1455057487.53, 2016-02-09_17-38-07, 46, morningEnd, 1, 1, [2.0 3.0 3.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0]
Human, 6, Daily Companion Morning, 2016-02-09_17-39-10 

State Time Stamp, State Date Time, FSM State, FSM State Name, Robot Emotion, Observable Expression, Drive Statuses 

1455057553.91, 2016-02-09_17-39-13, 1, morningIntro, 0, 0, [0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057585.51, 2016-02-09_17-39-45, 3, morningBad, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057589.84, 2016-02-09_17-39-49, 4, askWeather, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057617.79, 2016-02-09_17-40-17, 5, askWeatherGood, 0, 5, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057620.1, 2016-02-09_17-40-20, 15, checkEdgeSafety1, 0, 5, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057628.24, 2016-02-09_17-40-28, 16, askBreakfast, 0, 5, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057656.25, 2016-02-09_17-40-56, 18, askDietGluten, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057680.51, 2016-02-09_17-41-20, 20, askDietGlutenNoEat, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057682.82, 2016-02-09_17-41-22, 21, meal1DecideBreakfast, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057688.05, 2016-02-09_17-41-28, 22, askDietPoultry, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057726.43, 2016-02-09_17-42-06, 23, askDietPoultryYesEat, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057728.34, 2016-02-09_17-42-08, 25, meal2DecideLunch, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057737.08, 2016-02-09_17-42-17, 26, mealFeedbackLunch, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057771.83, 2016-02-09_17-42-51, 27, meal2FeedbackYesDelici, 1, 1, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057774.74, 2016-02-09_17-42-54, 30, askDietFish, 1, 1, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057797.55, 2016-02-09_17-43-17, 31, askDietFishYesEat, 1, 6, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057802.27, 2016-02-09_17-43-22, 33, checkEdgeSafety2, 1, 6, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057810.56, 2016-02-09_17-43-30, 34, meal3DecideDinner, 1, 6, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057819.69, 2016-02-09_17-43-39, 35, meal3FeedbackDinner, 1, 6, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057840.61, 2016-02-09_17-44-00, 37, meal3FeedbackNoGood, 1, 6, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057843.12, 2016-02-09_17-44-03, 34, meal3DecideDinner, 1, 6, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057851.86, 2016-02-09_17-44-11, 35, meal3FeedbackDinner, 1, 6, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455057882.23, 2016-02-09_17-44-42, 36, meal3FeedbackYesGood, 0, 5, [1.0 1.0 1.0 0.0 2.0 2.0 0.0 0.0 0.0 0.0 0.0]
1455057884.54, 2016-02-09_17-44-44, 39, exerciseDecide, 0, 5, [1.0 1.0 1.0 0.0 2.0 2.0 0.0 0.0 0.0 0.0 0.0]
1455057885.85, 2016-02-09_17-44-45, 40, exerciseWeatherGood, 0, 5, [1.0 1.0 1.0 0.0 2.0 2.0 0.0 0.0 0.0 0.0 0.0]
1455057891.47, 2016-02-09_17-44-51, 42, exerciseFeedback, 0, 5, [1.0 1.0 1.0 0.0 2.0 2.0 0.0 0.0 0.0 0.0 0.0]
1455057917.23, 2016-02-09_17-45-17, 45, exerciseFeedbackEasy, 1, 1, [1.0 1.0 1.0 0.0 2.0 2.0 2.0 0.0 0.0 0.0 0.0]
1455057922.55, 2016-02-09_17-45-22, 46, morningEnd, 1, 1, [2.0 3.0 3.0 0.0 2.0 2.0 2.0 0.0 0.0 0.0 0.0]
Human, 6, Daily Companion Morning, 2016-02-09_17-56-48 

State Time Stamp, State Date Time, FSM State, FSM State Name, Robot Emotion, Observable Expression, Drive Statuses 

1455058611.56, 2016-02-09_17-56-51, 1, morningIntro, 0, 0, [0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455058851.03, 2016-02-09_18-00-51, 2, morningGood, 0, 5, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455058854.34, 2016-02-09_18-00-54, 4, askWeather, 0, 5, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455058973.47, 2016-02-09_18-02-53, 5, askWeatherGood, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455058975.78, 2016-02-09_18-02-55, 15, checkEdgeSafety1, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455058983.91, 2016-02-09_18-03-03, 16, askBreakfast, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455059006.01, 2016-02-09_18-03-26, 17, askBreakfastAte, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455059009.93, 2016-02-09_18-03-29, 22, askDietPoultry, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455059031.93, 2016-02-09_18-03-51, 23, askDietPoultryYesEat, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455059033.84, 2016-02-09_18-03-53, 18, askDietGluten, 1, 1, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455059090.79, 2016-02-09_18-04-50, 19, askDietGlutenYesEat, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455059092.5, 2016-02-09_18-04-52, 25, meal2DecideLunch, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455059102.24, 2016-02-09_18-05-02, 26, mealFeedbackLunch, 1, 6, [1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455059130.73, 2016-02-09_18-05-30, 27, meal2FeedbackYesDelici, 1, 6, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455059133.64, 2016-02-09_18-05-33, 30, askDietFish, 1, 6, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455059159.25, 2016-02-09_18-05-59, 31, askDietFishYesEat, 1, 1, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455059163.97, 2016-02-09_18-06-03, 33, checkEdgeSafety2, 1, 1, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455059172.28, 2016-02-09_18-06-12, 34, meal3DecideDinner, 1, 1, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455059181.41, 2016-02-09_18-06-21, 35, meal3FeedbackDinner, 1, 1, [1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0]
1455059201.75, 2016-02-09_18-06-41, 36, meal3FeedbackYesGood, 1, 6, [1.0 1.0 1.0 0.0 2.0 3.0 0.0 0.0 0.0 0.0 0.0]
1455059204.06, 2016-02-09_18-06-44, 39, exerciseDecide, 1, 6, [1.0 1.0 1.0 0.0 2.0 3.0 0.0 0.0 0.0 0.0 0.0]
1455059205.37, 2016-02-09_18-06-45, 40, exerciseWeatherGood, 1, 6, [1.0 1.0 1.0 0.0 2.0 3.0 0.0 0.0 0.0 0.0 0.0]
1455059210.99, 2016-02-09_18-06-50, 42, exerciseFeedback, 1, 6, [1.0 1.0 1.0 0.0 2.0 3.0 0.0 0.0 0.0 0.0 0.0]
1455059230.01, 2016-02-09_18-07-10, 43, exerciseFeedbackGood, 1, 6, [1.0 1.0 1.0 0.0 2.0 3.0 3.0 0.0 0.0 0.0 0.0]
1455059234.13, 2016-02-09_18-07-14, 46, morningEnd, 1, 6, [2.0 3.0 2.0 0.0 2.0 3.0 3.0 0.0 0.0 0.0 0.0]
